Metoda,Parametr_a,Iteracja,x0_start,x1_start,x0_end,x1_end,y_end,f_calls,r
Zewnetrzna,5,95,-4.95431,3.83149,2.87172,3.456,-0.217234,500,4.49341
Zewnetrzna,5,96,-3.23849,1.03555,3.77194,2.44196,-0.217234,485,4.49341
Zewnetrzna,5,97,-0.7322,-2.38936,2.21385,3.91019,-0.217234,590,4.49341
Zewnetrzna,5,98,0.404032,-2.78008,2.49116,3.73963,-0.217234,640,4.49341
Zewnetrzna,5,99,-0.455627,3.84591,2.59843,3.66591,-0.217234,620,4.49341
Zewnetrzna,5,100,1.76914,-2.34037,3.00543,3.34038,-0.217234,320,4.49341
Wewnetrzna,5,1,2.65266,3.27796,3.17684,3.1778,-0.217234,2070,4.49341
Wewnetrzna,5,2,2.74095,1.96483,3.17709,3.17753,-0.217234,1355,4.49339
Wewnetrzna,5,3,2.94168,2.22806,3.17715,3.17749,-0.217234,1500,4.49341
Wewnetrzna,5,4,3.3326,1.57165,3.17745,3.17718,-0.217234,1500,4.49341
Wewnetrzna,5,5,2.40135,2.24442,3.17808,3.17656,-0.217234,1645,4.49341
Wewnetrzna,5,6,1.77725,1.46952,3.17804,3.1766,-0.217234,1905,4.49341
Wewnetrzna,5,7,2.51325,2.99517,3.17649,3.17815,-0.217234,2215,4.49341
Wewnetrzna,5,8,2.53376,3.07935,3.17695,3.1777,-0.217234,2055,4.49341
Wewnetrzna,5,9,1.39541,4.18542,3.17728,3.17736,-0.217234,1914,4.49341
Wewnetrzna,5,10,1.3583,3.13536,3.17661,3.17803,-0.217234,1905,4.49341
Wewnetrzna,5,11,1.15126,3.29898,3.17648,3.17816,-0.217234,2030,4.49341
Wewnetrzna,5,12,4.36241,1.01402,3.17751,3.17713,-0.217234,1950,4.49341
Wewnetrzna,5,13,2.07666,2.69601,3.17725,3.17739,-0.217234,2090,4.49341
Wewnetrzna,5,14,1.58467,1.7124,3.17656,3.17809,-0.217234,2105,4.49341
Wewnetrzna,5,15,1.52602,3.59365,3.17733,3.17731,-0.217234,1515,4.49341
Wewnetrzna,5,16,2.77931,2.92637,3.17759,3.17705,-0.217234,1960,4.49341
Wewnetrzna,5,17,4.34499,1.61532,3.17754,3.1771,-0.217234,1915,4.49341
Wewnetrzna,5,18,2.17479,3.46988,3.17844,3.1762,-0.217234,1935,4.49341
Wewnetrzna,5,19,1.55023,4.24985,3.17708,3.17755,-0.217234,1505,4.49341
Wewnetrzna,5,20,2.89398,1.90753,3.17714,3.1775,-0.217234,1520,4.49341
Wewnetrzna,5,21,2.38621,3.04424,3.17732,3.17732,-0.217234,2240,4.49341
Wewnetrzna,5,22,4.20551,1.74962,3.17689,3.17775,-0.217234,1920,4.49341
Wewnetrzna,5,23,3.05726,1.28317,3.17804,3.1766,-0.217234,2055,4.49341
Wewnetrzna,5,24,1.99457,2.85812,3.1769,3.17775,-0.217234,1925,4.49341
Wewnetrzna,5,25,3.2732,2.51959,3.17741,3.17723,-0.217234,1545,4.49341
Wewnetrzna,5,26,1.45277,1.05351,3.17783,3.17681,-0.217234,1810,4.49341
Wewnetrzna,5,27,4.44496,1.29085,3.17704,3.1776,-0.217234,2085,4.49341
Wewnetrzna,5,28,2.59609,3.79096,3.17774,3.1769,-0.217234,2105,4.49341
Wewnetrzna,5,29,1.90517,4.60718,3.17805,3.17659,-0.217234,2015,4.49341
Wewnetrzna,5,30,2.97058,1.00401,3.17589,3.17875,-0.217234,2355,4.49341
Wewnetrzna,5,31,3.4729,2.98897,3.17809,3.17655,-0.217234,2110,4.49341
Wewnetrzna,5,32,2.85293,4.02213,3.17774,3.1769,-0.217234,1960,4.49341
Wewnetrzna,5,33,2.79115,4.13518,3.17702,3.17761,-0.217234,1590,4.49341
Wewnetrzna,5,34,3.48934,1.41292,3.17758,3.17706,-0.217234,1540,4.49341
Wewnetrzna,5,35,4.67642,1.76353,3.17734,3.1773,-0.217234,1945,4.49341
Wewnetrzna,5,36,2.93151,1.13019,3.17809,3.17655,-0.217234,2085,4.49341
Wewnetrzna,5,37,1.81604,2.37747,3.17747,3.17717,-0.217234,2045,4.49341
Wewnetrzna,5,38,1.42004,3.41113,3.17815,3.17649,-0.217234,2230,4.49341
Wewnetrzna,5,39,1.16943,2.32421,3.1771,3.17754,-0.217234,1525,4.49341
Wewnetrzna,5,40,3.01932,3.13901,3.17745,3.17719,-0.217234,1945,4.49341
Wewnetrzna,5,41,2.32722,2.15285,3.17895,3.17569,-0.217234,1950,4.49341
Wewnetrzna,5,42,3.82225,1.38165,3.17749,3.17715,-0.217234,1495,4.49341
Wewnetrzna,5,43,4.00568,1.67537,3.17718,3.17746,-0.217234,1685,4.49341
Wewnetrzna,5,44,2.88809,3.38034,3.17723,3.17741,-0.217234,1915,4.49341
Wewnetrzna,5,45,1.52378,2.30643,3.17739,3.17725,-0.217234,1510,4.49341
Wewnetrzna,5,46,1.20063,4.01211,3.17665,3.17799,-0.217234,2250,4.49341
Wewnetrzna,5,47,1.00724,1.59169,3.17783,3.17681,-0.217234,1800,4.49341
Wewnetrzna,5,48,2.02732,1.42628,3.17835,3.1763,-0.217234,2245,4.49341
Wewnetrzna,5,49,4.00182,2.19575,3.17653,3.17811,-0.217234,2240,4.49341
Wewnetrzna,5,50,2.74949,2.02214,3.17884,3.1758,-0.217234,1900,4.49341
Wewnetrzna,5,51,3.17398,1.61914,3.17808,3.17656,-0.217234,2160,4.49341
Wewnetrzna,5,52,3.87583,2.3158,3.17661,3.17803,-0.217234,2245,4.49341
Wewnetrzna,5,53,2.69645,3.63869,3.17679,3.17785,-0.217234,1800,4.49341
Wewnetrzna,5,54,1.45199,1.70313,3.17904,3.1756,-0.217234,1945,4.49341
Wewnetrzna,5,55,3.84895,2.36385,3.17743,3.17721,-0.217234,1965,4.49341
Wewnetrzna,5,56,2.01371,4.1654,3.17651,3.17813,-0.217234,2215,4.49341
Wewnetrzna,5,57,4.23478,2.34117,3.1761,3.17854,-0.217234,2285,4.49341
Wewnetrzna,5,58,1.41789,2.41422,3.17723,3.1774,-0.217234,1500,4.49341
Wewnetrzna,5,59,1.9928,1.42647,3.17719,3.17745,-0.217234,1530,4.49341
Wewnetrzna,5,60,2.58282,2.4438,3.17591,3.17873,-0.217234,2200,4.49341
Wewnetrzna,5,61,2.1286,1.89688,3.17691,3.17773,-0.217234,2070,4.49341
Wewnetrzna,5,62,4.78187,1.21207,3.17746,3.17718,-0.217234,1505,4.49341
Wewnetrzna,5,63,1.73371,4.42738,3.17655,3.1781,-0.217234,2065,4.49341
Wewnetrzna,5,64,1.79223,3.65332,3.17791,3.17673,-0.217234,2055,4.49341
Wewnetrzna,5,65,3.20725,2.80494,3.17736,3.17729,-0.217234,2095,4.49341
Wewnetrzna,5,66,2.81972,2.42353,3.17581,3.17883,-0.217234,1925,4.49341
Wewnetrzna,5,67,2.65028,4.16846,3.1782,3.17644,-0.217234,1785,4.49341
Wewnetrzna,5,68,1.29608,1.83896,3.17724,3.1774,-0.217234,1645,4.49341
Wewnetrzna,5,69,1.89878,1.57918,3.17936,3.17528,-0.217234,2390,4.49341
Wewnetrzna,5,70,3.2608,1.68165,3.17722,3.17742,-0.217234,1945,4.49341
Wewnetrzna,5,71,1.79024,3.99352,3.17707,3.17756,-0.217234,1545,4.49341
Wewnetrzna,5,72,1.11003,1.28441,3.1776,3.17704,-0.217234,2450,4.49341
Wewnetrzna,5,73,3.57618,1.90126,3.17765,3.17699,-0.217234,1505,4.49341
Wewnetrzna,5,74,3.93673,1.78443,3.17737,3.17727,-0.217234,2120,4.49341
Wewnetrzna,5,75,3.7052,1.75745,3.17719,3.17745,-0.217234,1945,4.49341
Wewnetrzna,5,76,3.20696,3.55017,3.17865,3.17599,-0.217234,2055,4.49341
Wewnetrzna,5,77,3.16784,2.8486,3.17841,3.17623,-0.217234,2235,4.49341
Wewnetrzna,5,78,2.63092,1.92041,3.17631,3.17833,-0.217234,2180,4.49341
Wewnetrzna,5,79,1.73046,4.2802,3.17688,3.17776,-0.217234,2035,4.49341
Wewnetrzna,5,80,1.08987,2.02555,3.17773,3.17691,-0.217234,2080,4.49341
Wewnetrzna,5,81,1.12016,3.55105,3.17725,3.17739,-0.217234,2075,4.49341
Wewnetrzna,5,82,2.26619,3.90381,3.17756,3.17707,-0.217234,1520,4.49341
Wewnetrzna,5,83,1.07941,4.52599,3.17708,3.17756,-0.217234,1680,4.49341
Wewnetrzna,5,84,4.58446,1.86865,3.17753,3.1771,-0.217234,1490,4.49341
Wewnetrzna,5,85,2.15206,2.09768,3.17774,3.1769,-0.217234,1900,4.49341
Wewnetrzna,5,86,1.59575,1.08979,3.17758,3.17705,-0.217234,1525,4.49341
Wewnetrzna,5,87,1.84624,1.08907,3.1761,3.17854,-0.217234,2190,4.49341
Wewnetrzna,5,88,2.85112,4.01309,3.17833,3.17631,-0.217234,2225,4.49341
Wewnetrzna,5,89,3.76224,1.02337,3.1775,3.17714,-0.217234,1955,4.49341
Wewnetrzna,5,90,3.78266,1.58045,3.1787,3.17594,-0.217234,2175,4.49341
Wewnetrzna,5,91,4.24056,1.04985,3.17807,3.17657,-0.217234,1945,4.49341
Wewnetrzna,5,92,1.18862,3.09634,3.1776,3.17704,-0.217234,1540,4.49341
Wewnetrzna,5,93,3.76321,2.33968,3.1784,3.17624,-0.217234,2055,4.49341
Wewnetrzna,5,94,2.42847,2.07513,3.17771,3.17693,-0.217234,2069,4.49341
Wewnetrzna,5,95,3.65891,3.27371,3.17718,3.17746,-0.217234,2080,4.49341
Wewnetrzna,5,96,2.16321,1.51103,3.17583,3.17881,-0.217234,1860,4.49341
Wewnetrzna,5,97,2.2878,4.09887,3.17841,3.17623,-0.217234,2255,4.49341
Wewnetrzna,5,98,2.76601,3.7543,3.17759,3.17705,-0.217234,1525,4.49341
Wewnetrzna,5,99,2.24367,2.45769,3.1767,3.17794,-0.217234,2100,4.49341
Wewnetrzna,5,100,2.19902,1.42036,3.17663,3.17801,-0.217234,2220,4.49341
